Customer_ID,Age_Group,Gender,Region,Annual_Income_£k,Annual_Purchases
2222,18-24,Female,North England,40-60,13
2223,45-54,Male,South England,40-60,10
2224,65+,Female,Scotland,60-80,12
2225,55-64,Male,Scotland,20-40,14
2226,45-54,Male,London,20-40,10
2227,18-24,Female,Midlands,60-80,8
2228,55-64,Female,South England,20-40,8
2229,45-54,Male,Scotland,40-60,15
2230,25-34,Female,Midlands,60-80,20
2231,18-24,Female,Midlands,80+,11
2232,65+,Female,London,20-40,11
2233,45-54,Male,Midlands,20-40,11
2234,55-64,Female,Midlands,60-80,12
2235,65+,Male,Wales,60-80,10
2236,45-54,Female,North England,60-80,11
2237,45-54,Male,London,40-60,16
2238,35-44,Male,London,20-40,14
2239,35-44,Female,South England,40-60,20
2240,35-44,Male,Midlands,60-80,13
2241,55-64,Male,South England,80+,11
2242,45-54,Male,Wales,<20,18
2243,65+,Female,Scotland,20-40,8
2244,35-44,Male,Midlands,40-60,14
2245,45-54,Female,Scotland,80+,12
2246,45-54,Male,North England,40-60,11
2247,45-54,Male,Wales,20-40,11
2248,55-64,Male,Midlands,<20,9
2249,25-34,Female,South England,40-60,6
2250,45-54,Male,South England,<20,13
2251,25-34,Male,Midlands,60-80,11
2252,35-44,Female,South England,60-80,10
2253,35-44,Female,Midlands,40-60,10
2254,45-54,Male,London,20-40,15
2255,65+,Male,South England,80+,13
2256,45-54,Female,Midlands,20-40,10
2257,55-64,Male,Midlands,20-40,12
2258,45-54,Male,South England,80+,17
2259,45-54,Female,London,60-80,12
2260,18-24,Female,South England,60-80,6
2261,25-34,Female,Midlands,20-40,15
2262,35-44,Male,London,<20,14
2263,35-44,Male,Scotland,<20,11
2264,18-24,Female,North England,20-40,11
2265,25-34,Male,South England,60-80,13
2266,25-34,Female,Wales,20-40,12
2267,65+,Female,Midlands,60-80,8
2268,35-44,Male,London,20-40,14
2269,35-44,Female,London,20-40,14
2270,25-34,Female,Scotland,80+,10
2271,45-54,Female,South England,20-40,15
2272,35-44,Male,Wales,20-40,13
2273,25-34,Male,London,20-40,9
2274,45-54,Female,Scotland,<20,13
2275,18-24,Male,Midlands,40-60,15
2276,18-24,Female,Scotland,20-40,15
2277,25-34,Male,South England,40-60,14
2278,18-24,Female,Scotland,60-80,19
2279,25-34,Male,London,40-60,14
2280,35-44,Female,London,<20,8
2281,55-64,Male,North England,40-60,15
2282,45-54,Male,Scotland,<20,14
2283,45-54,Male,Midlands,40-60,13
2284,35-44,Female,Wales,40-60,16
2285,65+,Male,Wales,20-40,13
2286,35-44,Female,South England,60-80,16
2287,18-24,Female,North England,80+,18
2288,45-54,Male,Scotland,60-80,13
2289,25-34,Female,Midlands,20-40,9
2290,35-44,Male,North England,40-60,12
2291,45-54,Female,London,80+,14
2292,65+,Female,South England,20-40,9
2293,35-44,Male,Scotland,60-80,7
2294,55-64,Male,Wales,<20,8
2295,65+,Male,Midlands,<20,15
2296,25-34,Other,London,60-80,9
2297,25-34,Male,North England,60-80,11
2298,35-44,Female,South England,60-80,15
2299,35-44,Male,North England,80+,15
2300,35-44,Female,Wales,<20,15
2301,65+,Male,North England,20-40,12
2302,55-64,Female,Midlands,80+,19
2303,45-54,Female,London,20-40,14
2304,35-44,Female,Scotland,40-60,13
2305,55-64,Male,Midlands,40-60,14
2306,65+,Male,Wales,<20,13
2307,55-64,Male,South England,20-40,8
2308,18-24,Female,Wales,40-60,10
2309,45-54,Male,Wales,60-80,12
2310,18-24,Female,North England,60-80,9
2311,25-34,Male,South England,40-60,7
2312,18-24,Female,Midlands,40-60,11
2313,45-54,Female,Wales,20-40,7
2314,45-54,Female,Midlands,<20,15
2315,25-34,Male,Scotland,20-40,8
2316,35-44,Male,North England,<20,13
2317,35-44,Male,Midlands,20-40,13
2318,35-44,Male,South England,20-40,14
2319,25-34,Female,Wales,20-40,10
2320,35-44,Female,Scotland,<20,11
2321,55-64,Female,South England,40-60,13
2322,18-24,Male,North England,40-60,13
2323,18-24,Female,Scotland,<20,11
2324,35-44,Female,Scotland,80+,16
2325,65+,Female,Scotland,<20,17
2326,45-54,Male,Wales,60-80,14
2327,45-54,Male,London,<20,12
2328,35-44,Male,Scotland,80+,18
2329,45-54,Female,South England,<20,9
2330,18-24,Female,South England,60-80,9
2331,45-54,Male,North England,20-40,13
2332,65+,Male,Midlands,60-80,13
2333,45-54,Female,Midlands,20-40,9
2334,65+,Female,London,<20,20
2335,55-64,Male,Wales,60-80,7
2336,25-34,Female,Wales,<20,16
2337,65+,Other,Scotland,80+,10
2338,18-24,Female,London,<20,10
2339,45-54,Male,North England,40-60,12
2340,25-34,Female,North England,60-80,15
2341,18-24,Female,Midlands,20-40,19
2342,35-44,Male,North England,20-40,9
2343,35-44,Female,Scotland,60-80,12
2344,35-44,Female,South England,60-80,12
2345,45-54,Female,North England,80+,11
2346,18-24,Male,London,20-40,8
2347,25-34,Female,Scotland,40-60,10
2348,45-54,Female,North England,20-40,7
2349,35-44,Male,Wales,20-40,10
2350,55-64,Female,North England,60-80,11
2351,45-54,Female,Wales,20-40,19
2352,55-64,Female,Scotland,20-40,13
2353,45-54,Male,North England,20-40,12
2354,35-44,Female,Wales,60-80,8
2355,45-54,Male,South England,80+,16
2356,25-34,Male,Midlands,40-60,10
2357,35-44,Female,Scotland,40-60,16
2358,55-64,Male,Wales,60-80,5
2359,35-44,Female,London,40-60,11
2360,55-64,Male,North England,<20,10
2361,55-64,Male,Wales,<20,6
2362,55-64,Male,Wales,<20,12
2363,65+,Other,Wales,40-60,11
2364,35-44,Female,Midlands,60-80,9
2365,35-44,Female,London,20-40,10
2366,45-54,Male,London,20-40,13
2367,35-44,Male,South England,80+,11
2368,45-54,Female,Midlands,60-80,17
2369,55-64,Male,Wales,40-60,12
2370,45-54,Male,Scotland,20-40,12
2371,35-44,Female,Midlands,<20,13
2372,25-34,Male,Midlands,<20,12
2373,35-44,Female,London,<20,17
2374,25-34,Female,South England,20-40,11
2375,65+,Male,South England,40-60,14
2376,35-44,Male,Midlands,<20,12
2377,25-34,Male,Midlands,<20,13
2378,18-24,Female,North England,20-40,8
2379,45-54,Female,Wales,40-60,10
2380,45-54,Male,London,40-60,8
2381,35-44,Male,Wales,40-60,12
2382,18-24,Female,Scotland,20-40,19
2383,35-44,Female,Scotland,20-40,11
2384,35-44,Male,South England,<20,11
2385,45-54,Male,London,20-40,10
2386,45-54,Male,Wales,80+,8
2387,35-44,Female,South England,80+,4
2388,25-34,Female,Scotland,40-60,9
2389,65+,Male,Midlands,80+,10
2390,35-44,Female,London,40-60,14
2391,45-54,Male,London,<20,13
2392,25-34,Male,Wales,80+,9
2393,35-44,Male,North England,<20,8
2394,18-24,Female,Wales,40-60,13
2395,45-54,Female,Midlands,20-40,7
2396,65+,Female,Midlands,20-40,11
2397,35-44,Male,South England,40-60,12
2398,18-24,Male,London,20-40,11
2399,18-24,Male,South England,20-40,12
2400,35-44,Female,Midlands,20-40,9
2401,25-34,Male,North England,20-40,12
2402,18-24,Female,London,80+,16
2403,55-64,Male,Midlands,60-80,8
2404,35-44,Male,North England,40-60,11
2405,35-44,Male,Wales,20-40,9
2406,65+,Male,Scotland,60-80,10
2407,25-34,Male,Midlands,20-40,14
2408,65+,Male,Scotland,20-40,14
2409,35-44,Female,South England,20-40,16
2410,65+,Female,Scotland,80+,14
2411,45-54,Male,Midlands,<20,14
2412,55-64,Male,Scotland,<20,13
2413,65+,Male,London,40-60,11
2414,35-44,Male,Midlands,20-40,13
2415,65+,Male,North England,40-60,11
2416,35-44,Female,Scotland,40-60,11
2417,35-44,Male,London,20-40,12
2418,35-44,Male,South England,<20,12
2419,45-54,Male,South England,<20,12
2420,25-34,Male,Scotland,60-80,18
2421,45-54,Female,South England,80+,20
2422,45-54,Male,North England,20-40,12
2423,55-64,Male,Midlands,<20,12
2424,55-64,Female,London,<20,16
2425,35-44,Male,Wales,40-60,12
2426,35-44,Female,Scotland,60-80,10
2427,25-34,Female,South England,20-40,14
2428,25-34,Male,Midlands,40-60,13
2429,18-24,Female,Wales,60-80,11
2430,35-44,Male,North England,80+,14
2431,25-34,Female,South England,<20,8
2432,65+,Male,South England,20-40,9
2433,45-54,Male,London,<20,10
2434,35-44,Female,North England,60-80,8
2435,45-54,Female,North England,60-80,10
2436,25-34,Other,Scotland,40-60,12
2437,35-44,Female,Wales,<20,14
2438,45-54,Male,London,20-40,14
2439,35-44,Male,Scotland,20-40,13
2440,35-44,Male,London,40-60,14
2441,65+,Male,North England,20-40,9
2442,65+,Male,London,<20,11
2443,45-54,Female,London,60-80,11
2444,45-54,Male,London,20-40,9
2445,45-54,Male,Midlands,40-60,14
2446,25-34,Male,Midlands,<20,14
2447,35-44,Female,Wales,60-80,13
2448,18-24,Female,Wales,40-60,12
2449,35-44,Female,North England,80+,10
2450,45-54,Male,London,40-60,5
2451,25-34,Female,North England,80+,11
2452,65+,Male,Midlands,80+,13
2453,65+,Female,London,40-60,12
2454,55-64,Female,Scotland,80+,10
2455,45-54,Male,Midlands,20-40,12
2456,55-64,Female,Midlands,20-40,14
2457,25-34,Female,Midlands,<20,11
2458,55-64,Male,London,40-60,14
2459,25-34,Female,Wales,60-80,14
2460,55-64,Male,South England,60-80,9
2461,25-34,Male,Scotland,<20,16
2462,65+,Male,Scotland,20-40,12
2463,65+,Male,North England,20-40,10
2464,25-34,Female,London,40-60,16
2465,35-44,Male,Wales,20-40,12
2466,65+,Female,Midlands,80+,7
2467,35-44,Male,South England,20-40,13
2468,55-64,Female,London,20-40,9
2469,45-54,Female,London,60-80,14
2470,35-44,Female,Wales,40-60,6
2471,35-44,Male,South England,<20,5
2472,25-34,Male,Midlands,40-60,13
2473,55-64,Male,London,<20,14
2474,35-44,Female,Scotland,80+,7
2475,45-54,Female,Scotland,40-60,15
2476,35-44,Male,South England,20-40,9
2477,45-54,Male,Midlands,40-60,14
2478,55-64,Female,South England,<20,8
2479,65+,Male,London,60-80,7
2480,35-44,Female,Scotland,80+,13
2481,55-64,Female,North England,60-80,7
2482,55-64,Female,South England,20-40,15
2483,45-54,Male,North England,20-40,6
2484,65+,Male,North England,<20,12
2485,25-34,Female,Wales,40-60,13
2486,25-34,Female,Scotland,40-60,7
2487,55-64,Male,South England,40-60,14
2488,35-44,Male,North England,80+,13
2489,55-64,Female,London,20-40,15
2490,65+,Female,Wales,<20,10
2491,18-24,Female,Midlands,<20,13
2492,65+,Other,Wales,20-40,13
2493,35-44,Male,Midlands,<20,9
2494,45-54,Male,Scotland,40-60,8
2495,45-54,Female,South England,20-40,7
2496,65+,Female,South England,20-40,8
2497,18-24,Male,Midlands,60-80,12
2498,35-44,Male,London,20-40,13
2499,45-54,Female,Midlands,40-60,6
2500,55-64,Male,Midlands,20-40,11
2501,45-54,Male,South England,40-60,11
2502,25-34,Female,North England,80+,9
2503,35-44,Female,London,<20,11
2504,35-44,Female,South England,40-60,9
2505,55-64,Male,Wales,60-80,16
2506,25-34,Female,Midlands,40-60,17
2507,25-34,Female,North England,20-40,12
2508,65+,Female,London,20-40,13
2509,18-24,Female,Scotland,40-60,14
2510,65+,Male,London,80+,10
2511,45-54,Male,London,<20,14
2512,55-64,Male,Midlands,<20,12
2513,35-44,Male,Midlands,20-40,18
2514,18-24,Female,Scotland,20-40,4
2515,55-64,Female,Scotland,20-40,6
2516,55-64,Female,Scotland,20-40,12
2517,55-64,Female,South England,20-40,9
2518,25-34,Male,South England,<20,10
2519,55-64,Male,Midlands,80+,17
2520,55-64,Male,Midlands,<20,14
2521,45-54,Male,Scotland,20-40,5
2522,55-64,Male,South England,20-40,17
2523,55-64,Female,North England,80+,6
2524,45-54,Other,South England,60-80,14
2525,18-24,Male,Midlands,60-80,10
2526,35-44,Male,South England,<20,11
2527,18-24,Female,Midlands,60-80,7
2528,35-44,Male,Scotland,20-40,12
2529,35-44,Female,Scotland,20-40,15
2530,18-24,Female,Scotland,40-60,9
2531,35-44,Female,North England,60-80,12
2532,25-34,Male,North England,60-80,6
2533,55-64,Female,Midlands,80+,5
2534,65+,Male,London,80+,10
2535,18-24,Female,Wales,20-40,12
2536,65+,Male,North England,20-40,12
2537,45-54,Male,Midlands,<20,20
2538,35-44,Female,South England,60-80,19
2539,18-24,Female,Scotland,20-40,12
2540,45-54,Female,Scotland,60-80,6
2541,55-64,Female,Scotland,20-40,15
2542,55-64,Female,Midlands,20-40,13
2543,18-24,Male,Scotland,<20,11
2544,18-24,Female,North England,20-40,16
2545,35-44,Female,South England,80+,9
2546,35-44,Female,Scotland,<20,20
2547,25-34,Female,Midlands,20-40,16
2548,35-44,Male,South England,<20,10
2549,55-64,Female,Scotland,20-40,14
2550,65+,Male,London,20-40,13
2551,35-44,Male,Scotland,20-40,16
2552,65+,Female,Wales,60-80,13
2553,35-44,Male,North England,20-40,10
2554,35-44,Female,South England,20-40,11
2555,25-34,Male,North England,40-60,12
2556,45-54,Male,London,<20,13
2557,65+,Female,London,20-40,13
2558,45-54,Female,Wales,40-60,6
2559,35-44,Female,North England,20-40,18
2560,45-54,Female,South England,40-60,13
2561,25-34,Female,London,40-60,10
2562,65+,Male,London,60-80,12
2563,45-54,Male,Scotland,80+,10
2564,35-44,Male,Wales,<20,12
2565,45-54,Female,Midlands,20-40,18
2566,45-54,Female,London,20-40,10
2567,18-24,Male,South England,20-40,13
2568,45-54,Female,South England,60-80,7
2569,25-34,Female,Scotland,60-80,10
2570,55-64,Male,South England,40-60,7
2571,55-64,Male,Scotland,40-60,13
2572,55-64,Female,London,<20,8
2573,45-54,Female,London,40-60,12
2574,45-54,Female,London,60-80,14
2575,25-34,Male,London,40-60,18
2576,55-64,Other,Midlands,20-40,11
2577,25-34,Male,Wales,40-60,11
2578,35-44,Male,Wales,20-40,14
2579,35-44,Other,Midlands,40-60,14
2580,25-34,Male,London,40-60,20
2581,45-54,Female,South England,20-40,10
2582,18-24,Male,Scotland,60-80,13
2583,55-64,Female,Wales,80+,12
2584,35-44,Female,North England,<20,16
2585,18-24,Male,Scotland,80+,15
2586,45-54,Female,North England,40-60,11
2587,18-24,Male,North England,60-80,14
2588,25-34,Female,London,60-80,10
2589,55-64,Male,North England,40-60,9
2590,18-24,Male,London,60-80,14
2591,55-64,Male,Midlands,20-40,15
2592,18-24,Male,South England,20-40,12
2593,25-34,Female,North England,40-60,13
2594,55-64,Male,South England,60-80,12
2595,35-44,Male,London,80+,12
2596,25-34,Male,North England,40-60,14
2597,35-44,Male,Scotland,40-60,11
2598,25-34,Female,Midlands,20-40,9
2599,55-64,Female,Wales,80+,6
2600,35-44,Male,Midlands,20-40,14
2601,55-64,Female,North England,60-80,10
2602,65+,Female,Midlands,40-60,10
2603,35-44,Male,Wales,40-60,12
2604,65+,Female,Scotland,20-40,15
2605,35-44,Female,South England,80+,15
2606,65+,Female,Scotland,40-60,7
2607,18-24,Female,Midlands,80+,19
2608,45-54,Male,Wales,<20,13
2609,35-44,Female,South England,40-60,7
2610,35-44,Female,Wales,60-80,8
2611,45-54,Female,Scotland,60-80,6
2612,55-64,Female,London,80+,11
2613,18-24,Male,London,<20,9
2614,25-34,Other,South England,<20,10
2615,55-64,Female,South England,40-60,12
2616,45-54,Male,South England,<20,9
2617,65+,Male,London,80+,14
2618,55-64,Female,Scotland,20-40,13
2619,65+,Male,South England,40-60,8
2620,55-64,Male,London,<20,10
2621,35-44,Male,South England,40-60,10
2622,25-34,Male,South England,20-40,10
2623,55-64,Male,Wales,<20,9
2624,45-54,Male,South England,20-40,12
2625,18-24,Male,London,20-40,12
2626,35-44,Female,Scotland,80+,14
2627,65+,Female,London,20-40,10
2628,45-54,Male,London,40-60,15
2629,35-44,Male,South England,80+,9
2630,35-44,Female,Wales,60-80,16
2631,25-34,Male,North England,80+,10
2632,35-44,Male,North England,80+,13
2633,35-44,Male,North England,40-60,17
2634,18-24,Female,London,40-60,15
2635,55-64,Female,South England,<20,13
2636,35-44,Female,North England,20-40,11
2637,55-64,Female,Midlands,60-80,16
2638,55-64,Female,Midlands,40-60,13
2639,25-34,Male,Midlands,60-80,7
2640,45-54,Female,Scotland,60-80,7
2641,35-44,Male,South England,20-40,6
2642,65+,Female,London,60-80,11
2643,25-34,Female,London,40-60,13
2644,45-54,Female,South England,20-40,4
2645,45-54,Male,Wales,60-80,5
2646,35-44,Male,Wales,20-40,12
2647,25-34,Female,Scotland,60-80,15
2648,45-54,Female,South England,40-60,11
2649,55-64,Female,Wales,20-40,11
2650,35-44,Male,Scotland,60-80,9
2651,45-54,Female,North England,40-60,14
2652,35-44,Female,North England,20-40,9
2653,55-64,Female,Scotland,<20,12
2654,25-34,Female,South England,80+,7
2655,65+,Female,North England,<20,10
2656,35-44,Female,South England,60-80,12
2657,35-44,Female,Wales,20-40,11
2658,18-24,Female,North England,40-60,13
2659,25-34,Male,Wales,80+,13
2660,45-54,Male,South England,20-40,11
2661,25-34,Female,South England,40-60,14
2662,55-64,Female,Midlands,60-80,11
2663,18-24,Female,Scotland,60-80,13
2664,35-44,Female,London,40-60,14
2665,35-44,Male,Scotland,40-60,8
2666,18-24,Female,South England,60-80,10
2667,25-34,Female,South England,60-80,14
2668,35-44,Male,Scotland,60-80,12
2669,35-44,Male,South England,20-40,14
2670,35-44,Female,Wales,80+,11
2671,45-54,Male,North England,20-40,16
2672,45-54,Female,South England,<20,13
2673,18-24,Male,Scotland,20-40,11
2674,35-44,Female,Scotland,<20,17
2675,65+,Female,Scotland,<20,19
2676,45-54,Female,Midlands,20-40,3
2677,45-54,Male,Wales,<20,10
2678,35-44,Female,Wales,40-60,11
2679,55-64,Male,Midlands,<20,12
2680,55-64,Male,Wales,20-40,15
2681,45-54,Other,Midlands,<20,9
2682,65+,Female,Wales,<20,10
2683,25-34,Female,Midlands,20-40,12
2684,18-24,Male,Midlands,40-60,11
2685,55-64,Male,Wales,80+,23
2686,55-64,Male,Midlands,60-80,15
2687,25-34,Female,Wales,60-80,11
2688,25-34,Female,Midlands,20-40,9
2689,18-24,Female,Scotland,20-40,8
2690,35-44,Female,London,<20,15
2691,55-64,Male,Wales,60-80,11
2692,45-54,Male,Midlands,<20,6
2693,35-44,Male,Scotland,40-60,8
2694,35-44,Male,London,20-40,16
2695,18-24,Male,Midlands,20-40,11
2696,35-44,Female,London,80+,10
2697,45-54,Male,Wales,60-80,9
2698,65+,Female,London,60-80,12
2699,55-64,Male,North England,40-60,11
2700,18-24,Other,South England,60-80,11
2701,65+,Female,North England,40-60,17
2702,55-64,Female,Wales,80+,6
2703,55-64,Male,Wales,20-40,14
2704,35-44,Female,London,40-60,15
2705,35-44,Female,Scotland,40-60,14
2706,35-44,Male,Midlands,20-40,21
2707,18-24,Male,South England,60-80,13
2708,25-34,Male,Midlands,80+,15
2709,25-34,Female,Scotland,40-60,11
2710,35-44,Female,Wales,20-40,13
2711,55-64,Female,South England,40-60,8
2712,35-44,Male,North England,60-80,20
2713,18-24,Male,Wales,40-60,11
2714,65+,Female,Wales,<20,12
2715,65+,Male,London,40-60,9
2716,55-64,Female,Scotland,<20,16
2717,65+,Female,London,60-80,9
2718,45-54,Male,London,20-40,7
2719,65+,Female,Midlands,40-60,9
2720,18-24,Male,Wales,60-80,11
2721,35-44,Female,Scotland,<20,13
2722,25-34,Male,London,20-40,14
2723,25-34,Female,North England,20-40,12
2724,25-34,Male,South England,20-40,13
2725,45-54,Male,Scotland,20-40,14
2726,55-64,Female,Midlands,80+,8
2727,45-54,Male,Scotland,60-80,15
2728,25-34,Female,Wales,80+,9
2729,55-64,Male,Midlands,80+,7
2730,45-54,Female,South England,20-40,11
2731,35-44,Male,North England,20-40,15
2732,45-54,Female,London,20-40,15
2733,25-34,Male,Scotland,60-80,10
2734,35-44,Male,Midlands,40-60,10
2735,65+,Male,South England,20-40,10
2736,35-44,Female,London,20-40,11
2737,35-44,Male,South England,40-60,13
2738,65+,Female,North England,40-60,9
2739,55-64,Female,London,80+,9
2740,18-24,Male,London,20-40,7
2741,25-34,Female,London,80+,7
2742,18-24,Male,Midlands,20-40,7
2743,45-54,Male,London,60-80,6
2744,35-44,Female,South England,80+,14
2745,25-34,Female,Midlands,80+,17
2746,65+,Female,London,<20,8
2747,45-54,Male,South England,20-40,10
2748,25-34,Male,South England,40-60,7
2749,45-54,Male,Scotland,20-40,13
2750,45-54,Female,South England,40-60,14
2751,18-24,Female,Wales,80+,18
2752,25-34,Female,North England,<20,9
2753,55-64,Male,London,40-60,12
2754,35-44,Male,London,20-40,10
2755,45-54,Male,London,80+,7
2756,35-44,Male,South England,80+,12
2757,18-24,Male,South England,40-60,16
2758,25-34,Female,London,<20,12
2759,35-44,Female,Wales,60-80,8
2760,25-34,Female,Midlands,40-60,15
2761,18-24,Male,Midlands,20-40,15
2762,55-64,Male,North England,80+,8
2763,65+,Female,Scotland,80+,11
2764,55-64,Male,North England,40-60,6
2765,55-64,Female,London,40-60,11
2766,25-34,Female,London,20-40,12
2767,65+,Male,London,40-60,19
2768,25-34,Female,Scotland,20-40,16
2769,65+,Male,South England,20-40,11
2770,65+,Female,Scotland,<20,6
2771,55-64,Female,North England,20-40,10
2772,65+,Male,South England,20-40,16
2773,45-54,Male,South England,40-60,8
2774,25-34,Female,North England,40-60,12
2775,35-44,Female,South England,40-60,12
2776,45-54,Male,Midlands,20-40,14
2777,18-24,Female,North England,20-40,9
2778,45-54,Male,North England,60-80,11
2779,65+,Male,Midlands,40-60,8
2780,25-34,Male,Scotland,80+,10
2781,55-64,Male,Scotland,20-40,14
2782,65+,Male,Scotland,40-60,16
2783,65+,Other,South England,<20,21
2784,65+,Male,Midlands,40-60,9
2785,45-54,Male,North England,60-80,14
2786,65+,Male,North England,80+,13
2787,55-64,Female,North England,80+,14
2788,25-34,Female,South England,20-40,15
2789,35-44,Male,South England,40-60,11
2790,55-64,Male,Wales,40-60,13
2791,25-34,Male,Scotland,40-60,11
2792,45-54,Male,Wales,20-40,10
2793,45-54,Male,Wales,60-80,8
2794,25-34,Male,South England,80+,11
2795,45-54,Male,Scotland,20-40,9
2796,55-64,Female,Scotland,20-40,10
2797,35-44,Male,North England,<20,4
2798,18-24,Female,South England,40-60,13
2799,18-24,Female,Scotland,20-40,9
2800,35-44,Female,Wales,80+,12
2801,65+,Male,Midlands,40-60,10
2802,25-34,Male,Midlands,40-60,9
2803,45-54,Male,South England,40-60,14
2804,25-34,Female,North England,<20,13
2805,35-44,Male,North England,80+,6
2806,55-64,Female,Scotland,40-60,13
2807,55-64,Female,South England,80+,23
2808,18-24,Male,Midlands,40-60,17
2809,35-44,Female,Wales,60-80,19
2810,18-24,Male,Scotland,<20,15
2811,35-44,Male,Wales,40-60,17
2812,45-54,Male,Scotland,60-80,11
2813,25-34,Male,London,60-80,16
2814,35-44,Female,Wales,60-80,10
2815,35-44,Male,South England,20-40,16
2816,65+,Male,Wales,80+,11
2817,65+,Female,Wales,80+,9
2818,18-24,Female,Scotland,<20,9
2819,55-64,Male,Midlands,80+,17
2820,35-44,Female,London,20-40,16
2821,35-44,Female,Wales,40-60,14
2822,55-64,Male,Midlands,20-40,14
2823,65+,Male,North England,80+,8
2824,65+,Male,London,<20,16
2825,45-54,Female,London,40-60,16
2826,35-44,Female,Scotland,20-40,10
2827,55-64,Female,Wales,20-40,10
2828,25-34,Female,North England,40-60,15
2829,45-54,Male,Scotland,<20,15
2830,35-44,Male,South England,60-80,12
2831,45-54,Male,Midlands,80+,12
2832,25-34,Female,Midlands,60-80,10
2833,25-34,Female,Scotland,60-80,16
2834,65+,Male,Midlands,20-40,14
2835,25-34,Female,Wales,20-40,15
2836,45-54,Male,Midlands,40-60,9
2837,25-34,Male,Wales,<20,14
2838,18-24,Male,South England,80+,13
2839,18-24,Male,North England,<20,9
2840,25-34,Male,London,80+,10
2841,55-64,Male,Scotland,<20,12
2842,35-44,Male,Scotland,60-80,18
2843,65+,Male,Wales,20-40,11
2844,45-54,Female,South England,<20,15
2845,35-44,Male,South England,60-80,14
2846,45-54,Female,London,20-40,16
2847,45-54,Male,North England,60-80,19
2848,55-64,Male,Scotland,40-60,12
2849,35-44,Male,Wales,<20,13
2850,35-44,Male,South England,80+,23
2851,65+,Female,Scotland,40-60,9
2852,65+,Male,Wales,60-80,12
2853,65+,Female,Midlands,40-60,11
2854,35-44,Female,Scotland,40-60,12
2855,55-64,Female,North England,20-40,11
2856,35-44,Female,Wales,20-40,17
2857,35-44,Female,North England,40-60,9
2858,25-34,Male,Scotland,20-40,9
2859,45-54,Female,Midlands,20-40,14
2860,25-34,Male,North England,40-60,15
2861,35-44,Male,South England,40-60,12
2862,55-64,Male,Wales,<20,13
2863,25-34,Female,Scotland,20-40,14
2864,18-24,Female,Midlands,20-40,11
2865,18-24,Male,South England,<20,10
2866,65+,Female,Scotland,20-40,7
2867,45-54,Male,Midlands,<20,12
2868,35-44,Male,South England,80+,11
2869,55-64,Male,North England,60-80,3
2870,55-64,Male,Scotland,<20,10
2871,35-44,Male,Scotland,<20,16
2872,45-54,Female,North England,60-80,13
2873,55-64,Female,London,20-40,12
2874,45-54,Male,South England,60-80,13
2875,25-34,Female,North England,80+,8
2876,65+,Female,Scotland,40-60,13
2877,45-54,Female,South England,20-40,11
2878,35-44,Female,South England,60-80,9
2879,35-44,Male,London,80+,13
2880,18-24,Female,Scotland,40-60,11
2881,25-34,Female,Midlands,40-60,9
2882,55-64,Male,London,20-40,7
2883,18-24,Male,London,20-40,14
2884,35-44,Female,Midlands,60-80,9
2885,45-54,Male,Midlands,80+,12
2886,18-24,Other,London,40-60,11
2887,65+,Male,South England,60-80,5
2888,25-34,Female,North England,20-40,15
2889,35-44,Male,North England,20-40,8
2890,35-44,Female,London,40-60,10
2891,25-34,Female,South England,20-40,10
2892,18-24,Male,Midlands,40-60,16
2893,55-64,Female,Wales,20-40,11
2894,65+,Male,London,60-80,11
2895,25-34,Male,Scotland,60-80,11
2896,45-54,Male,South England,40-60,10
2897,55-64,Female,Scotland,20-40,11
2898,55-64,Male,Scotland,40-60,20
2899,35-44,Male,London,80+,10
2900,35-44,Male,South England,40-60,16
2901,35-44,Female,Scotland,<20,11
2902,55-64,Female,South England,<20,6
2903,55-64,Male,North England,20-40,5
2904,25-34,Male,Wales,20-40,12
2905,35-44,Female,Scotland,60-80,11
2906,65+,Male,Scotland,60-80,11
2907,55-64,Female,South England,20-40,8
2908,65+,Female,Wales,20-40,14
2909,55-64,Female,North England,20-40,12
2910,35-44,Male,Scotland,80+,12
2911,45-54,Female,London,40-60,13
2912,45-54,Female,South England,40-60,8
2913,18-24,Female,South England,20-40,9
2914,45-54,Male,Scotland,40-60,11
2915,55-64,Male,North England,20-40,13
2916,25-34,Male,Scotland,20-40,12
2917,55-64,Female,Midlands,40-60,12
2918,45-54,Female,Scotland,40-60,8
2919,65+,Male,Wales,20-40,10
2920,18-24,Male,Wales,<20,10
2921,25-34,Male,Midlands,20-40,9
2922,45-54,Female,Wales,20-40,11
2923,35-44,Female,Wales,40-60,12
2924,55-64,Male,London,80+,9
2925,55-64,Male,South England,<20,13
2926,25-34,Male,Wales,20-40,9
2927,45-54,Female,South England,20-40,6
2928,45-54,Female,North England,40-60,12
2929,35-44,Female,Scotland,20-40,20
2930,65+,Male,London,60-80,7
2931,55-64,Female,Midlands,20-40,15
2932,45-54,Male,North England,40-60,11
2933,55-64,Female,London,80+,14
2934,35-44,Male,London,80+,16
2935,65+,Female,Midlands,80+,10
2936,45-54,Female,Midlands,60-80,12
2937,55-64,Female,South England,80+,11
2938,55-64,Female,Scotland,20-40,10
2939,25-34,Male,North England,20-40,12
2940,55-64,Male,Scotland,<20,12
2941,25-34,Female,North England,60-80,13
2942,35-44,Male,London,80+,11
2943,35-44,Male,Wales,20-40,6
2944,65+,Male,Wales,40-60,7
2945,55-64,Female,Midlands,60-80,9
